"date","topic","dem","rep","public","pubdem","pubrep","media","random"
2010-08-31,27,NA,0.041025641025641,NA,NA,NA,NA,NA
2010-08-31,28,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,29,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,30,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-09-14,1,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,2,NA,0.0476190476190476,NA,NA,NA,NA,NA
2010-09-14,3,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,4,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,5,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,6,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,7,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,8,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,9,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,10,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,11,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,12,NA,0.0476190476190476,NA,NA,NA,NA,NA
2010-09-14,13,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,14,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,15,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,16,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,17,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,18,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,19,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,20,NA,0.0476190476190476,NA,NA,NA,NA,NA
2010-09-14,21,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,22,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,23,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,24,NA,0.0476190476190476,NA,NA,NA,NA,NA
2010-09-14,25,NA,0.0297619047619048,NA,NA,NA,NA,NA
2010-09-14,26,NA,0.0476190476190476,NA,NA,NA,NA,NA
2010-09-14,27,NA,0.0476190476190476,NA,NA,NA,NA,NA
